School,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_ordinal,Private_binary,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Outstate_Tier_ordinal_scaled,Private_binary_scaled
St. Mary's University of San Antonio,Yes,1243,1020,414,33,60,2149,418,8678,3858,700,1736,82.0,83,16.2,7,7651,72,-0.24590443840849815,-0.15157040637216992,-0.08519536108004984,0.5272445442404744,0.1499612297579822,0.13689545481892254,-0.33217604045219784,1.0360807079976635,0.7647048434362497,0.5551832097645348,0.09569733284866454,0.5734771377015533,2.0794415416798357,-0.25656415671425525,0.8205953338696702,Medium,1,1,-0.24590443840849754,-0.15157040637216887,-0.0851953610800511,0.5272445442404745,0.14996122975798276,0.1368954548189228,-0.3321760404521981,1.036080707997665,0.764704843436249,0.5551832097645348,0.09569733284866458,0.5734771377015538,-1.515783424979524,-0.25656415671429555,0.501108859876381,0.001818927581047415,0.6125530498969481
St. Norbert College,Yes,1334,1243,568,30,56,1946,95,12140,4450,425,1100,74.0,78,15.1,36,8595,88,-0.17852549477540508,0.05003197472974338,0.2506478173314656,0.36877700770497285,0.05020788144685953,-0.7502317576043798,0.525205320806295,-0.8209747619128162,-0.18659120676503163,-0.023524770795469573,-0.28237352323745246,0.30686892312721825,3.6109179126442243,0.05469859984706637,0.931784107946027,Medium,1,1,-0.17852549477540447,0.050031974729744466,0.25064781733146435,0.3687770077049729,0.05020788144686008,-0.7502317576043795,0.5252053208062947,-0.8209747619128145,-0.18659120676503227,-0.023524770795469628,-0.2823735232374524,0.30686892312721886,0.9858994490492295,0.05469859984702606,1.2574475989665437,0.001818927581047415,0.6125530498969481
St. Paul's College,Yes,651,581,243,8,17,617,34,5000,3650,600,600,45.0,45,14.0,8,8426,45,-0.8790659402227905,-0.7407393758374575,-0.6891883856438084,-1.473054451276509,-1.2770438678460816,-1.2934851488090782,-1.5426640334792197,0.44960143907769445,-1.4016057555673218,-1.6270516236131045,-1.9161399642376822,0.03258838544133381,2.1972245773362196,0.002950432938243842,0.8924731182795699,Low,0,1,-0.8790659402227899,-0.7407393758374565,-0.6891883856438096,-1.4730544512765091,-1.2770438678460811,-1.293485148809078,-1.5426640334792199,0.44960143907769606,-1.4016057555673225,-1.6270516236131045,-1.9161399642376822,0.03258838544133439,-1.3233835886260938,0.0029504329382035364,0.9900426868816565,-1.4114878028927562,0.6125530498969481
St. Thomas Aquinas College,Yes,861,609,215,10,27,1117,815,8650,5700,500,1750,69.0,73,16.1,13,6534,67,-0.6017049745202295,-0.6905836823883482,-0.8350844145151082,-1.2041414384332418,-0.5496678074627818,0.5811669485935346,-0.33995917564912786,-0.22919460362735344,0.7817410839239779,-0.3553022448597683,-0.6232192944825511,0.5495374102901839,2.6390573296152584,-0.7114311672619981,0.7073170731707317,Medium,1,1,-0.601704974520229,-0.6905836823883472,-0.8350844145151094,-1.204141438433242,-0.5496678074627812,0.5811669485935348,-0.33995917564912814,-0.2291946036273518,0.7817410839239772,-0.35530224485976836,-0.6232192944825511,0.5495374102901844,-0.601645107695158,-0.7114311672620384,-0.269443181686062,0.001818927581047415,0.6125530498969481
Stephens College,Yes,450,405,194,17,34,614,388,13900,5200,450,2150,46.0,63,10.9,17,9995,59,-1.254146370193046,-1.1307532519471901,-0.9597044877315828,-0.49946894118390567,-1.283416986199425,0.08913409579724563,0.8998852924398955,-0.6142542982610626,1.221831296504819,-1.584675991833187,-1.199238322126377,-0.7897561601567338,2.8903717578961645,0.4302411812328034,0.9,High,2,1,-1.2541463701930453,-1.1307532519471892,-0.959704487731584,-0.4994689411839057,-1.2834169861994245,0.08913409579724586,0.8998852924398951,-0.6142542982610609,1.2218312965048184,-1.584675991833187,-1.199238322126377,-0.7897561601567332,-0.1911203270674524,0.4302411812327631,1.0412427498106844,1.4151256580548508,0.6125530498969481
Stetson University,Yes,1557,1227,489,37,69,1964,81,12315,4565,600,1365,85.0,90,12.5,24,10307,73,-0.0323145616647638,0.036906521388252275,0.09364363595121389,0.7226458157909567,0.059555462092445895,-0.8381790084362992,0.5639977028720312,0.44960143907769445,0.2594205297677627,0.7873781516832565,0.6902976719925955,-0.3553625238528725,3.2188758248682006,0.5030408285179029,0.7880539499036608,Medium,1,1,-0.032314561664763194,0.036906521388253365,0.09364363595121263,0.7226458157909568,0.05955546209244644,-0.838179008436299,0.5639977028720309,0.44960143907769606,0.2594205297677621,0.7873781516832565,0.6902976719925955,-0.35536252385287187,0.34549454598816776,0.5030408285178626,0.27975279653676416,0.001818927581047415,0.6125530498969481
Stevens Institute of Technology,Yes,1768,1249,380,51,93,1263,11,16900,5680,450,750,89.0,89,19.0,33,12837,79,0.08666789306854829,0.05490751043285541,-0.17903891351558132,1.3022664532279353,-0.4105714136996246,-1.8298731617089106,1.4723661123632086,-0.6142542982610626,-0.9606431574714017,1.109844838622803,0.6005650532112241,1.222108344767349,3.5263605246161616,0.9890900989515629,0.706447963800905,High,2,1,0.08666789306854888,0.0549075104328565,-0.17903891351558257,1.3022664532279355,-0.410571413699624,-1.8298731617089103,1.4723661123632084,-0.6142542982610609,-0.9606431574714024,1.109844838622803,0.6005650532112241,1.2221083447673498,0.8477740600370556,0.9890900989515226,-0.2753551192028361,1.4151256580548508,0.6125530498969481
Stockton College of New Jersey,No,4019,1579,710,23,65,4365,765,3040,4351,711,1125,78.0,92,19.5,7,5599,64,0.8295126659532778,0.2903294713684314,0.47799570027872806,-0.05311907203067916,0.8026871281722465,0.5377717970498993,-2.4549598858849975,1.0960530696506436,-0.14048620595181638,0.25846780349494175,0.8746535950171559,1.333904627868098,2.0794415416798357,-1.1958640745303721,0.39288380194078126,Low,0,0,0.8295126659532783,0.2903294713684325,0.4779957002787268,-0.05311907203067917,0.8026871281722471,0.5377717970498995,-2.454959885884998,1.0960530696506452,-0.14048620595181702,0.2584678034949417,0.8746535950171559,1.3339046278680986,-1.515783424979524,-1.1958640745304125,-2.40831075951131,-1.4114878028927562,-1.6325116659989423
Stonehill College,Yes,3646,2300,585,25,69,2022,926,12170,6172,480,800,79.0,79,13.0,30,7495,97,0.7437047920491107,0.6601237760413322,0.2811421084782938,0.07620224590010746,0.08897941740745142,0.6695150890881191,0.5318814148129978,-0.3790064844169328,-0.831740799103585,0.33126661926272183,-0.20978440474634713,-0.22412911897517096,3.4339872044851463,-0.3137531231165552,0.6308283049917718,Medium,1,1,0.7437047920491112,0.6601237760413334,0.2811421084782925,0.07620224590010746,0.08897941740745198,0.6695150890881193,0.5318814148129974,-0.3790064844169312,-0.8317407991035857,0.3312666192627218,-0.2097844047463471,-0.22412911897517038,0.696881263144984,-0.3137531231165955,-0.7897422762628755,0.001818927581047415,0.6125530498969481
SUNY at Albany,No,13528,9198,1843,16,61,10168,1231,6550,4355,700,1560,93.0,96,17.4,16,9075,74,1.849281788432274,1.94278369088617,1.3666956246401594,-0.5849046607537626,1.460031329876521,0.8705694394243594,-0.9783909818319574,1.0360807079976635,0.5389373745605943,1.4470191871641125,1.2632379969775114,0.8564097284492161,2.833213344056216,0.19349096498005725,0.6799231224127735,Low,0,0,1.8492817884322748,1.9427836908861713,1.366695624640158,-0.5849046607537627,1.4600313298765215,0.8705694394243596,-0.9783909818319577,1.036080707997665,0.5389373745605937,1.4470191871641125,1.2632379969775114,0.8564097284492167,-0.28448920152158647,0.19349096498001694,-0.45578489061383226,-1.4114878028927562,-1.6325116659989423
SUNY at Binghamton,No,14463,6166,1757,60,94,8544,671,6550,4598,700,1000,83.0,100,18.0,15,8055,80,1.902860246359345,1.5852220438727058,1.3252008207717718,1.6144757210802627,1.3345207146241245,0.44876794921214425,-0.9783909818319574,1.0360807079976635,-0.3812772018018639,0.6316618234008086,1.6789026453905742,0.995020485992735,2.772588722239781,-0.11647402489726985,0.42632925395837656,Low,0,0,1.9028602463593456,1.5852220438727072,1.3252008207717705,1.614475721080263,1.334520714624125,0.44876794921214447,-0.9783909818319577,1.036080707997665,-0.38127720180186453,0.6316618234008086,1.6789026453905742,0.9950204859927355,-0.3835201634208818,-0.11647402489731015,-2.180804959421123,-1.4114878028927562,-1.6325116659989423
SUNY at Buffalo,No,15039,9649,3087,36,100,13963,3124,6550,4731,708,957,90.0,97,13.6,15,11177,56,1.934048298027924,1.9849211795511603,1.795744261562913,0.6753287453312369,1.676844672155481,1.5691691808080093,-0.9783909818319574,1.079777586669213,-0.47059364790864255,1.1927597836517578,1.3645882269351624,-0.06921364143108524,2.772588722239781,0.6892441478728561,0.6415985105392645,Low,0,0,1.9340482980279248,1.9849211795511617,1.7957442615629116,0.675328745331237,1.6768446721554815,1.5691691808080095,-0.9783909818319577,1.0797775866692145,-0.47059364790864316,1.1927597836517578,1.3645882269351624,-0.06921364143108466,-0.3835201634208818,0.6892441478728158,-0.7164801708821787,-1.4114878028927562,-1.6325116659989423
SUNY at Stony Brook,No,12512,6969,1724,27,66,9744,1351,6550,4712,600,1200,91.0,96,10.5,7,13705,57,1.7863603747954113,1.6957249206649068,1.3086522309806476,0.19803987368047163,1.4297507236217932,0.9374922384855371,-0.9783909818319574,0.44960143907769445,-0.007652219861956637,1.2765938761615636,1.2632379969775114,-0.9021518863751771,2.0794415416798357,1.1231224297182354,0.5569852941176471,Low,0,0,1.786360374795412,1.695724920664908,1.3086522309806463,0.19803987368047166,1.4297507236217937,0.9374922384855373,-0.9783909818319577,0.44960143907769606,-0.007652219861957268,1.2765938761615636,1.2632379969775114,-0.9021518863751765,-1.515783424979524,1.123122429718195,-1.2920441516015004,-1.4114878028927562,-1.6325116659989423
SUNY College  at Brockport,No,7294,3564,904,7,34,5758,1363,6550,4460,500,705,79.0,83,19.0,14,6632,49,1.3415407069178702,1.0787851593080178,0.715494259534671,-1.626781013821947,1.0315265544875447,0.943886560160843,-0.9783909818319574,-0.22919460362735344,-1.0836490146237971,0.33126661926272183,0.09569733284866454,1.222108344767349,2.70805020110221,-0.6668406807797773,0.48862078420619687,Low,0,0,1.3415407069178709,1.078785159308019,0.7154942595346698,-1.6267810138219472,1.0315265544875452,0.9438865601608433,-0.9783909818319577,-0.2291946036273518,-1.0836490146237978,0.3312666192627218,0.09569733284866458,1.2221083447673498,-0.488944521318963,-0.6668406807798176,-1.7570796523026286,-1.4114878028927562,-1.6325116659989423
SUNY College  at Oswego,No,8000,4556,1464,17,70,6943,869,6550,4810,500,1500,69.0,85,22.0,21,5280,63,1.4189414712458808,1.308028648840156,1.1639590735832954,-0.49946894118390567,1.1784765064917881,0.6254175275588524,-0.9783909818319574,-0.22919460362735344,0.45655088685874945,-0.3553022448597683,0.25767565625110594,1.8769734548205472,3.091042453358316,-1.3907775331211751,0.5695,Low,0,0,1.4189414712458814,1.3080286488401573,1.163959073583294,-0.4994689411839057,1.1784765064917886,0.6254175275588526,-0.9783909818319577,-0.2291946036273518,0.45655088685874884,-0.35530224485976836,0.257675656251106,1.876973454820548,0.13667737956055104,-1.3907775331212155,-1.2069154419293988,-1.4114878028927562,-1.6325116659989423
SUNY College at Buffalo,No,5318,3515,1025,8,29,7626,2091,6550,4040,550,1230,71.0,78,18.7,12,7511,42,1.07287710176466,1.0657448281982207,0.8355631836679515,-1.473054451276509,1.2499183886203395,1.2601087892710834,-0.9783909818319574,0.12366360034857365,0.043338678820573046,-0.2253537109704769,-0.28237352323745246,1.15448099537168,2.5649493574615367,-0.307803380825593,0.6609627679578789,Low,0,0,1.0728771017646606,1.065744828198222,0.8355631836679502,-1.4730544512765091,1.24991838862034,1.2601087892710836,-0.9783909818319577,0.12366360034857528,0.043338678820572414,-0.22535371097047696,-0.2823735232374524,1.1544809953716806,-0.7227012651918747,-0.3078033808256333,-0.5847587973795416,-1.4114878028927562,-1.6325116659989423
SUNY College at Cortland,No,7888,3519,1036,6,40,5011,346,6550,4680,630,1274,82.0,85,17.8,17,5563,53,1.407163486657948,1.0668166091044966,0.8456598574430836,-1.7978331880954055,0.9184540854012653,0.01634560761381243,-0.9783909818319574,0.6339700079371658,0.11608006940211649,0.5551832097645348,0.25767565625110594,0.9490194931800552,2.8903717578961645,-1.2169946134274265,0.44612068965517243,Low,0,0,1.4071634866579488,1.066816609104498,0.8456598574430824,-1.7978331880954057,0.9184540854012658,0.01634560761381267,-0.9783909818319577,0.6339700079371675,0.11608006940211586,0.5551832097645348,0.257675656251106,0.9490194931800557,-0.1911203270674524,-1.216994613427467,-2.0461777936479044,-1.4114878028927562,-1.6325116659989423
SUNY College at Fredonia,No,4877,2798,814,13,48,4123,298,6550,4420,620,1481,82.0,90,16.3,10,6442,66,0.9981827530464736,0.8490454949971148,0.613470606504711,-0.867676873013996,0.7538142127712115,-0.07731029512284424,-0.9783909818319574,0.5733801243165285,0.42982502821844604,0.5551832097645348,0.6902976719925955,0.5973594417391935,2.3978952727983707,-0.7542405906553046,0.5737133483698995,Low,0,0,0.9981827530464742,0.849045494997116,0.6134706065047097,-0.8676768730139961,0.7538142127712121,-0.077310295122844,-0.9783909818319577,0.5733801243165302,0.4298250282184454,0.5551832097645348,0.6902976719925955,0.5973594417391941,-0.9955858819980911,-0.7542405906553449,-1.178255007277525,-1.4114878028927562,-1.6325116659989423
SUNY College at Geneseo,No,8598,4562,1143,56,93,5060,146,6550,4170,600,650,79.0,84,19.1,25,5716,76,1.4789740600804513,1.3092468114796267,0.9378552749180258,1.4803479884652575,0.92648504367778,-0.5061565996033315,-0.9783909818319574,0.44960143907769445,-1.2442682362821473,0.33126661926272183,0.17590711389826053,1.244558309119232,3.258096538021482,-1.1286125511079583,0.5305885089555711,Low,0,0,1.478974060080452,1.309246811479628,0.9378552749180246,1.4803479884652577,0.9264850436777805,-0.5061565996033313,-0.9783909818319577,0.44960143907769606,-1.244268236282148,0.3312666192627218,0.17590711389826055,1.2445583091192327,0.4095619963667674,-1.1286125511079987,-1.4716028469047506,-1.4114878028927562,-1.6325116659989423
SUNY College at New Paltz,No,8399,3609,656,19,53,4658,1478,6550,4240,550,1500,85.0,93,15.3,8,6608,53,1.459507698836959,1.0905932184264566,0.3982901306209087,-0.33923404372499033,0.8576172367905969,1.00271850206878,-0.9783909818319574,0.12366360034857365,0.45655088685874945,0.7873781516832565,0.9692990979140862,0.35589122750062535,2.1972245773362196,-0.6776664383562125,0.42969401119180856,Low,0,0,1.4595076988369597,1.090593218426458,0.3982901306209074,-0.3392340437249904,0.8576172367905974,1.0027185020687803,-0.9783909818319577,0.12366360034857528,0.45655088685874884,0.7873781516832565,0.9692990979140862,0.35589122750062596,-1.3233835886260938,-0.6776664383562528,-2.157916891228818,-1.4114878028927562,-1.6325116659989423
SUNY College at Plattsburgh,No,5549,3583,853,9,40,5004,475,6550,4176,600,1380,80.0,90,17.9,16,6174,65,1.1093939066627867,1.0837901187431442,0.6592028933756201,-1.3330274833513367,0.9172989932875704,0.2196986185995941,-0.9783909818319574,0.44960143907769445,0.28219421599902045,0.404985518976676,0.6902976719925955,0.9720449849419147,2.833213344056216,-0.884511184810382,0.6457019282753649,Low,0,0,1.1093939066627874,1.0837901187431456,0.6592028933756189,-1.333027483351337,0.9172989932875709,0.21969861859959436,-0.9783909818319577,0.44960143907769606,0.28219421599901984,0.40498551897667595,0.6902976719925955,0.9720449849419153,-0.28448920152158647,-0.8845111848104223,-0.6885675167292421,-1.4114878028927562,-1.6325116659989423
SUNY College at Potsdam,No,3150,2289,650,16,51,3598,234,6840,4660,500,1000,71.0,75,15.1,17,6436,59,0.6137359440855941,0.6554705617492926,0.3889689854408065,-0.5849046607537626,0.6346084824994322,-0.22602859273297324,-0.8828942952654918,-0.22919460362735344,-0.3812772018018639,-0.2253537109704769,-0.4912534379026085,0.30686892312721825,2.8903717578961645,-0.7570652537230218,0.7266666666666667,Low,0,0,0.6137359440855946,0.6554705617492939,0.3889689854408052,-0.5849046607537627,0.6346084824994328,-0.226028592732973,-0.8828942952654921,-0.2291946036273518,-0.38127720180186453,-0.22535371097047696,-0.49125343790260845,0.30686892312721886,-0.1911203270674524,-0.7570652537230621,-0.13782155649778083,-1.4114878028927562,-1.6325116659989423
SUNY College at Purchase,No,2119,1264,390,5,33,2478,1441,6550,4760,1125,1362,80.0,100,14.9,8,8170,46,0.25432320887906396,0.06698761253069586,-0.15046295433267434,-1.991623129577312,0.28943051544047715,0.9842541902497176,-0.9783909818319574,2.916017284124798,0.2548380018199914,0.404985518976676,1.6789026453905742,0.25759334859915606,2.1972245773362196,-0.07856227609415521,0.5965077866918358,Low,0,0,0.25432320887906457,0.06698761253069696,-0.1504629543326756,-1.9916231295773121,0.2894305154404777,0.9842541902497178,-0.9783909818319577,2.9160172841247998,0.2548380018199908,0.40498551897667595,1.6789026453905742,0.25759334859915667,-1.3233835886260938,-0.07856227609419551,-1.0232005345405353,-1.4114878028927562,-1.6325116659989423
Susquehanna University,Yes,2096,1512,465,27,59,1442,166,16130,4710,400,800,83.0,86,13.9,37,10554,90,0.2442820810499302,0.24707821547234396,0.040068843045389234,0.19803987368047163,-0.26463085769861344,-0.4312059738755724,1.3322527997760976,-1.0385747644412713,-0.831740799103585,0.6316618234008086,0.3410143789166372,0.007245147886748601,3.6375861597263857,0.5583058534635347,0.7213740458015268,High,2,1,0.24428208104993082,0.24707821547234507,0.04006884304538797,0.19803987368047166,-0.2646308576986129,-0.4312059738755722,1.3322527997760973,-1.0385747644412697,-0.8317407991035857,0.6316618234008086,0.3410143789166373,0.007245147886749187,1.0294623131395182,0.5583058534634944,-0.17382352004918422,1.4151256580548508,0.6125530498969481
Sweet Briar College,Yes,462,402,146,36,68,527,41,14500,6000,500,600,91.0,99,6.5,48,18953,61,-1.2270795604096665,-1.1388916112275522,-1.3147687593578858,0.6753287453312369,-1.4866907469548134,-1.1985700260580425,1.0204503919613213,-0.22919460362735344,-1.4016057555673218,1.2765938761615636,1.572409762644023,-2.1376362729688485,3.8918202981106265,1.7214010175504884,0.8701298701298701,High,2,1,-1.2270795604096658,-1.1388916112275513,-1.3147687593578872,0.675328745331237,-1.486690746954813,-1.1985700260580423,1.020450391961321,-0.2291946036273518,-1.4016057555673225,1.2765938761615636,1.572409762644023,-2.137636272968848,1.44475647114785,1.721401017550448,0.8380573423799045,1.4151256580548508,0.6125530498969481
Syracuse University,Yes,10477,7260,2442,28,67,10142,117,15150,6870,635,960,73.0,84,11.3,13,14231,67,1.64196654429776,1.7324422543481255,1.6049874319655175,0.25645415555414425,1.4582191271318996,-0.6332185184089396,1.147419281351507,0.6639513465461991,-0.46424287834485456,-0.09172176908837011,0.17590711389826053,-0.6789541283407586,2.6390573296152584,1.1981438371992328,0.6929464541376348,High,2,1,1.6419665442977607,1.7324422543481268,1.6049874319655162,0.2564541555541443,1.4582191271319,-0.6332185184089394,1.1474192813515067,0.6639513465462008,-0.46424287834485517,-0.09172176908837017,0.17590711389826055,-0.6789541283407581,-0.601645107695158,1.1981438371991924,-0.36719635838691744,1.4151256580548508,0.6125530498969481
Tabor College,Yes,257,183,109,19,41,396,38,7850,3410,400,1500,55.0,70,10.0,15,7233,53,-1.8427375389751803,-2.0244106810466245,-1.696344339113996,-0.33923404372499033,-1.8856391729747428,-1.2373062479710122,-0.5697016908076236,-1.0385747644412713,0.45655088685874945,-1.1617342104568764,-0.8104772611976783,-1.0450179270912512,2.772588722239781,-0.41405167219762185,0.7120622568093385,Medium,1,1,-1.8427375389751797,-2.024410681046624,-1.6963443391139974,-0.3392340437249904,-1.8856391729747424,-1.237306247971012,-0.5697016908076239,-1.0385747644412697,0.45655088685874884,-1.1617342104568764,-0.8104772611976783,-1.0450179270912505,-0.3835201634208818,-0.41405167219766215,-0.23716504713706033,0.001818927581047415,0.6125530498969481
Talladega College,Yes,4414,1500,335,30,60,908,119,5666,2964,1000,1400,56.0,58,15.5,7,5970,46,0.9115288890098884,0.23911562836029177,-0.3193264342593227,0.36877700770497285,-0.7928756937518197,-0.6235905241576438,-1.2878473531290051,2.4385556137203848,0.3122051961280074,-1.1101254032815964,-1.4375163915219222,0.40466484905643485,2.0794415416798357,-0.9896674010694579,0.33982782057091077,Low,0,1,0.9115288890098889,0.23911562836029288,-0.319326434259324,0.3687770077049729,-0.7928756937518191,-0.6235905241576436,-1.2878473531290053,2.4385556137203865,0.3122051961280068,-1.1101254032815964,-1.4375163915219222,0.40466484905643546,-1.515783424979524,-0.9896674010694982,-2.7692131472192787,-1.4114878028927562,0.6125530498969481
Taylor University,Yes,1769,1092,437,41,80,1757,81,10965,4000,450,1250,60.0,61,14.2,32,8294,98,0.08719482495164221,-0.08171294046361001,-0.026618479908630754,0.9029060992795953,-0.054792281015552044,-0.8381790084362992,0.25471754310896433,-0.6142542982610626,0.0766966911087716,-0.8944658348300512,-1.2983753500580535,0.0830645638304953,3.4965075614664802,-0.03859499735607172,0.6172979084228377,Medium,1,1,0.08719482495164281,-0.08171294046360894,-0.026618479908632017,0.9029060992795954,-0.054792281015551496,-0.838179008436299,0.25471754310896405,-0.6142542982610609,0.07669669110877098,-0.8944658348300512,-1.2983753500580535,0.08306456383049589,0.7990089285165864,-0.03859499735611203,-0.8817800126741949,0.001818927581047415,0.6125530498969481
Tennessee Wesleyan College,Yes,232,182,99,7,29,402,237,7070,3640,400,3158,59.0,65,8.9,16,6286,36,-1.9528843614414242,-2.0307468749356814,-1.8257713768293733,-1.626781013821947,-1.8640188109685512,-0.21828095609480452,-0.8090303493988384,-1.0385747644412713,2.061986065401374,-0.9497641272340495,-1.094880026424442,-1.3695004894439946,2.833213344056216,-0.8290283365346823,0.7844827586206896,Low,0,1,-1.9528843614414235,-2.030746874935681,-1.8257713768293746,-1.6267810138219472,-1.8640188109685507,-0.21828095609480427,-0.8090303493988388,-1.0385747644412697,2.0619860654013737,-0.9497641272340495,-1.094880026424442,-1.369500489443994,-0.28448920152158647,-0.8290283365347226,0.25546050323242964,-1.4114878028927562,0.6125530498969481
Texas A&M Univ. at College Station,No,14474,10519,6392,49,85,31643,2798,5130,3412,600,2144,89.0,91,23.1,29,8471,69,1.9034682499601776,2.0605630682919744,2.3462225886341153,1.2273850455284776,2.1713038027311127,1.4831034831862213,-1.4912463226655415,0.44960143907769445,1.2158116762155362,1.109844838622803,0.7816568116943878,2.1082507547381426,3.4011973816621555,0.0168849682909149,0.7267514163327345,Low,0,0,1.9034682499601783,2.0605630682919758,2.346222588634114,1.2273850455284778,2.171303802731113,1.4831034831862215,-1.4912463226655417,0.44960143907769606,1.2158116762155355,1.109844838622803,0.7816568116943878,2.108250754738143,0.643318740239679,0.016884968290874595,-0.13724506434644135,-1.4114878028927562,-1.6325116659989423
Texas A&M University at Galveston,No,529,481,243,22,47,1206,134,4860,3122,600,650,103.0,88,17.4,16,6415,43,-1.0886159075924666,-0.9436663042222445,-0.6891883856438084,-0.12094221917214973,-0.4624238730934078,-0.5557012352251401,-1.5990288354894489,0.44960143907769445,-1.2442682362821473,2.3542684509084846,0.5124477851823425,0.8564097284492161,2.833213344056216,-0.7669836450552813,0.9092627599243857,Low,0,0,-1.088615907592466,-0.9436663042222435,-0.6891883856438096,-0.12094221917214976,-0.46242387309340727,-0.5557012352251399,-1.599028835489449,0.44960143907769606,-1.244268236282148,2.3542684509084846,0.5124477851823425,0.8564097284492167,-0.28448920152158647,-0.7669836450553216,1.1042507667611514,-1.4114878028927562,-1.6325116659989423
Texas Christian University,Yes,4095,3079,1195,33,64,5064,660,8490,3320,650,2400,81.0,93,14.8,23,9158,64,0.8459466419622028,0.9403650052362499,0.979131857285939,0.5272445442404744,0.9271364441392262,0.43762840093604244,-0.3847547959295772,0.7526774068770612,1.4597682931085838,0.47962441223420943,0.9692990979140862,0.23285911133526874,3.1780538303479458,0.2163464034621442,0.7518925518925519,Medium,1,1,0.8459466419622034,0.9403650052362511,0.9791318572859378,0.5272445442404745,0.9271364441392268,0.43762840093604266,-0.38475479592957745,0.7526774068770629,1.4597682931085831,0.4796244122342094,0.9692990979140862,0.23285911133526932,0.2788113855351543,0.2163464034621039,0.03377233310726897,0.001818927581047415,0.6125530498969481
Texas Lutheran College,Yes,497,423,215,27,57,895,429,7850,3410,490,1700,54.0,58,13.8,24,7002,50,-1.152245604817201,-1.083237991237701,-0.8350844145151082,0.19803987368047163,-0.8102200987619124,0.1536363248892522,-0.5697016908076236,-0.3034345771957162,0.7203062079769135,-1.212420327353753,-1.4375163915219222,-0.0181691230182655,3.2188758248682006,-0.5072473790267928,0.8511066398390342,Medium,1,1,-1.1522456048172003,-1.0832379912377001,-0.8350844145151094,0.19803987368047166,-0.8102200987619118,0.15363632488925244,-0.5697016908076239,-0.3034345771957146,0.7203062079769128,-1.212420327353753,-1.4375163915219222,-0.018169123018264913,0.34549454598816776,-0.5072473790268331,0.7086557356879205,0.001818927581047415,0.6125530498969481
Texas Southern University,No,4345,3245,2604,15,85,5584,3101,7860,3360,600,1700,65.0,75,18.2,21,3605,10,0.8977841270140314,0.9902156886040246,1.6579475914817905,-0.6744109272506594,1.0068522974271439,1.5633690716498796,-0.5667371044636494,0.44960143907769445,0.7203062079769135,-0.6041457749675595,-0.4912534379026085,1.040823052329025,3.091042453358316,-2.821994352340802,0.7468354430379747,Medium,1,0,0.897784127014032,0.9902156886040259,1.6579475914817892,-0.6744109272506595,1.0068522974271443,1.5633690716498798,-0.5667371044636498,0.44960143907769606,0.7203062079769128,-0.6041457749675595,-0.49125343790260845,1.0408230523290256,0.13667737956055104,-2.8219943523408424,-0.0006276084901261414,0.001818927581047415,-1.6325116659989423
Texas Wesleyan University,Yes,592,501,279,19,44,1204,392,6400,3484,600,1800,80.0,83,14.5,10,7936,43,-0.9746050725961611,-0.8996740398309393,-0.5278077451432035,-0.33923404372499033,-0.46429724512425885,0.09569071633753531,-1.0288789635676352,0.44960143907769445,0.8415717373866589,0.404985518976676,0.09569733284866454,0.15826329539749684,2.3978952727983707,-0.15659349686459603,0.8462837837837838,Low,0,1,-0.9746050725961606,-0.8996740398309383,-0.5278077451432047,-0.3392340437249904,-0.4642972451242583,0.09569071633753555,-1.0288789635676354,0.44960143907769606,0.8415717373866582,0.40498551897667595,0.09569733284866458,0.15826329539749742,-0.9955858819980911,-0.15659349686463633,0.6758492505194044,-1.4114878028927562,0.6125530498969481
The Citadel,No,1500,1242,611,12,36,2024,292,7070,2439,400,779,95.0,94,17.1,17,7744,84,-0.06744098301739594,0.049216939597844504,0.3258564914582227,-0.972731667786928,0.08997563102792065,-0.0899589110850423,-0.8090303493988384,-1.0385747644412713,-0.8849448524441507,1.6211201473361683,1.0656043502924986,0.7864078276084665,2.8903717578961645,-0.22331900456752277,0.828,Low,0,0,-0.06744098301739535,0.049216939597845594,0.32585649145822143,-0.9727316677869281,0.08997563102792121,-0.08995891108504206,-0.8090303493988388,-1.0385747644412697,-0.8849448524441513,1.6211201473361683,1.0656043502924986,0.7864078276084671,-0.1911203270674524,-0.22331900456756307,0.5514775764210138,-1.4114878028927562,-1.6325116659989423
